species_name,neighbourhood_name,date_planted
X YEDOENSIS,RILEY PARK,1995-04-06
TRIACANTHOS,SUNSET,1995-04-06
X YEDOENSIS,SOUTH CAMBIE,1995-04-07
PLATANOIDES,KERRISDALE,1995-04-07
RUBRUM,SUNSET,1995-04-07
FREEMANI   X,DUNBAR-SOUTHLANDS,1995-04-03
PLATANOIDES,ARBUTUS-RIDGE,1995-04-03
FREEMANI   X,RILEY PARK,1995-04-03
ROBUR,SUNSET,1995-04-03
BETULUS,VICTORIA-FRASERVIEW,1995-04-03
ZUMI,MARPOLE,1995-04-03
FREEMANI   X,DOWNTOWN,1994-11-10
FREEMANI   X,DOWNTOWN,1994-11-10
TRUNCATUM,SHAUGHNESSY,1999-02-19
CALLERYANA,KENSINGTON-CEDAR COTTAGE,1995-04-07
TRIACANTHOS,KERRISDALE,1995-04-10
PLATANOIDES,SUNSET,1995-04-10
ZUMI,SHAUGHNESSY,1995-04-10
ZUMI,SHAUGHNESSY,1995-04-10
ZUMI,SHAUGHNESSY,1995-04-10
RUBRUM,SOUTH CAMBIE,1995-04-10
RUBRUM,SOUTH CAMBIE,1995-04-10
PLATANOIDES,RILEY PARK,1995-04-10
PLATANOIDES,RILEY PARK,1995-04-10
PLATANOIDES,RILEY PARK,1995-04-10
PLATANOIDES,SOUTH CAMBIE,1995-04-11
CERASIFERA,SOUTH CAMBIE,1995-04-11
PLATANOIDES,WEST END,2005-03-22
ROBUR,HASTINGS-SUNRISE,1997-03-26
ZUMI,ARBUTUS-RIDGE,1996-04-16
CAMPESTRE,GRANDVIEW-WOODLAND,2001-03-06
ZUMI,DUNBAR-SOUTHLANDS,1995-04-20
FREEMANI   X,ARBUTUS-RIDGE,1998-02-27
PLATANOIDES,FAIRVIEW,1995-04-18
NIGRUM,FAIRVIEW,1995-04-18
PLATANOIDES,FAIRVIEW,1995-04-18
PLATANOIDES,FAIRVIEW,1995-04-18
PLATANOIDES,SUNSET,1995-04-13
CERASIFERA,SUNSET,1995-04-13
FREEMANI   X,KERRISDALE,1995-04-12
RUBRUM,OAKRIDGE,1995-04-12
CORDATA,HASTINGS-SUNRISE,1996-03-11
NIGRUM,KERRISDALE,1998-02-18
ZUMI,FAIRVIEW,1995-04-19
TRIACANTHOS,KENSINGTON-CEDAR COTTAGE,1995-04-19
NIGRUM,FAIRVIEW,1995-04-19
ZUMI,FAIRVIEW,1995-04-19
ZUMI,FAIRVIEW,1995-04-19
ZUMI,FAIRVIEW,1995-04-19
SYLVATICA,ARBUTUS-RIDGE,1995-04-19
PENNSYLVANICA,FAIRVIEW,1995-04-19
PENNSYLVANICA,FAIRVIEW,1995-04-19
TRIACANTHOS,SOUTH CAMBIE,1996-03-27
FREEMANI   X,SHAUGHNESSY,1998-04-14
NIGRUM,FAIRVIEW,1995-04-20
PLATANOIDES,FAIRVIEW,1995-04-20
ZUMI,DUNBAR-SOUTHLANDS,1995-04-21
ZUMI,DUNBAR-SOUTHLANDS,1995-04-01
ZUMI,DUNBAR-SOUTHLANDS,1995-04-01
SARGENTII,DOWNTOWN,1995-04-28
ROBUR,SUNSET,1995-05-01
SYLVATICA,KERRISDALE,1999-03-31
ZUMI,RENFREW-COLLINGWOOD,2004-01-23
PLATANOIDES,HASTINGS-SUNRISE,1998-11-23
PLATANOIDES,VICTORIA-FRASERVIEW,1999-01-20
PLATANOIDES,VICTORIA-FRASERVIEW,1996-11-27
BETULUS,HASTINGS-SUNRISE,1997-04-02
AMERICANA,DUNBAR-SOUTHLANDS,1998-12-14
CERASIFERA,RENFREW-COLLINGWOOD,1999-03-24
FREEMANI   X,MOUNT PLEASANT,2009-12-15
RETICULATA,KITSILANO,2011-02-10
RUBRUM,SUNSET,2012-02-20
PLATANOIDES,WEST END,2012-11-26
PLATANOIDES,HASTINGS-SUNRISE,2013-04-08
XX,VICTORIA-FRASERVIEW,2013-01-18
VIRGINIANA,ARBUTUS-RIDGE,2011-01-05
XX,VICTORIA-FRASERVIEW,2013-01-18
VIRGINIANA,ARBUTUS-RIDGE,2011-01-05
VIRGINIANA,ARBUTUS-RIDGE,2010-12-16
VIRGINIANA,FAIRVIEW,2011-12-29
FREEMANI   X,FAIRVIEW,2005-03-15
RUBRUM,SUNSET,2012-02-20
VIRGINIANA,ARBUTUS-RIDGE,2010-12-15
VIRGINIANA,ARBUTUS-RIDGE,2010-12-15
AMERICANA,SUNSET,2012-03-08
PLATANOIDES,FAIRVIEW,2011-12-19
VIRGINIANA,DUNBAR-SOUTHLANDS,2010-11-05
AMERICANA,SUNSET,2012-03-07
AMERICANA,SUNSET,2012-03-07
RUBRUM,HASTINGS-SUNRISE,2011-12-20
VIRGINIANA,DUNBAR-SOUTHLANDS,2010-11-04
SERRULATA,OAKRIDGE,2013-02-19
AMERICANA,SUNSET,2012-03-07
RUBRUM,WEST POINT GREY,2011-12-02
PALMATUM,MOUNT PLEASANT,2001-02-12
RUBRUM,WEST POINT GREY,2011-12-02
VIRGINIANA,DUNBAR-SOUTHLANDS,2010-11-05
SERRULATA,SUNSET,2012-03-22
VIRGINIANA,DUNBAR-SOUTHLANDS,2010-11-05
RUBRUM,SUNSET,2012-03-01
RETICULATA,SUNSET,2011-12-16
PENNSYLVANICA,KENSINGTON-CEDAR COTTAGE,2001-01-12
PENNSYLVANICA,KENSINGTON-CEDAR COTTAGE,2001-01-12
VIRGINIANA,DUNBAR-SOUTHLANDS,2010-11-04
VIRGINIANA,DUNBAR-SOUTHLANDS,2010-11-04
ALNIFOLIA,RILEY PARK,2000-12-18
XX,MOUNT PLEASANT,1999-04-27
XX,MOUNT PLEASANT,1999-04-27
PLATANOIDES,MOUNT PLEASANT,1997-03-18
VIRGINIANA,DUNBAR-SOUTHLANDS,2010-11-08
XX,SUNSET,2013-04-08
VIRGINIANA,DUNBAR-SOUTHLANDS,2010-11-08
PLATANOIDES,DOWNTOWN,1996-04-16
PSEUDOACACIA,MOUNT PLEASANT,1996-01-26
BETULUS,SUNSET,2012-03-27
SYLVATICA,MOUNT PLEASANT,1998-04-14
ZUMI,MOUNT PLEASANT,1996-11-13
GRANDIFLORA X,HASTINGS-SUNRISE,2013-03-24
FREEMANI   X,GRANDVIEW-WOODLAND,2013-01-31
FREEMANI   X,GRANDVIEW-WOODLAND,2013-01-31
CALLERYANA,MOUNT PLEASANT,2001-11-08
CARNEA   X,MOUNT PLEASANT,1999-01-06
ZUMI,MOUNT PLEASANT,1996-11-13
CERASIFERA,SUNSET,2012-12-04
RUBRUM,DUNBAR-SOUTHLANDS,2013-10-14
ARNOLDIANA X,SHAUGHNESSY,2011-03-31
SYLVATICA,SUNSET,2013-02-14
PALUSTRIS,SOUTH CAMBIE,2011-03-15
BETULUS,HASTINGS-SUNRISE,1997-04-01
RUBRUM,KERRISDALE,1999-03-29
CAPPADOCICUM,MARPOLE,1998-04-27
RUBRUM,DOWNTOWN,2012-12-10
X YEDOENSIS,ARBUTUS-RIDGE,1996-03-18
PLATANOIDES,KITSILANO,2011-02-15
PLATANOIDES,DUNBAR-SOUTHLANDS,2013-03-04
CERASIFERA,MOUNT PLEASANT,1999-01-27
PLATANOIDES,KITSILANO,2011-02-15
PLATANOIDES,KITSILANO,2011-01-28
SERRULATA,ARBUTUS-RIDGE,2012-11-05
SERRULATA,VICTORIA-FRASERVIEW,2012-02-13
SERRULATA,VICTORIA-FRASERVIEW,2012-02-10
PLATANOIDES,DUNBAR-SOUTHLANDS,2012-11-23
SERRULATA,ARBUTUS-RIDGE,2013-10-21
ZUMI,KERRISDALE,1996-04-10
ZUMI,KITSILANO,1997-04-11
ZUMI,KITSILANO,1997-04-17
FREEMANI   X,FAIRVIEW,1997-03-24
PLATANOIDES,KERRISDALE,1999-03-12
PLATANOIDES,KERRISDALE,1999-03-12
CERASIFERA,SUNSET,1999-03-17
RUBRUM,SHAUGHNESSY,1996-04-17
STYRACIFLUA,DUNBAR-SOUTHLANDS,2004-02-27
KOUSA,SOUTH CAMBIE,2000-01-24
PENNSYLVANICA,RILEY PARK,1998-04-29
CAMPESTRE,VICTORIA-FRASERVIEW,2000-03-10
ZUMI,WEST POINT GREY,1996-11-28
CAMPESTRE,VICTORIA-FRASERVIEW,1998-11-16
PLATANOIDES,VICTORIA-FRASERVIEW,1996-11-27
NIGRUM,SHAUGHNESSY,1998-04-17
X YEDOENSIS,GRANDVIEW-WOODLAND,1996-03-08
CERASIFERA,DUNBAR-SOUTHLANDS,1999-02-15
SERRULATA,DUNBAR-SOUTHLANDS,1996-12-13
RUBRUM,SUNSET,1999-04-07
CARNEA   X,KENSINGTON-CEDAR COTTAGE,1999-03-26
NIGRUM,SHAUGHNESSY,1998-04-17
RUBRUM,KERRISDALE,2015-02-03
CALLERYANA,KITSILANO,1996-12-02
CALLERYANA,KITSILANO,1996-12-02
BETULUS,KITSILANO,1996-03-18
PENNSYLVANICA,RILEY PARK,1998-04-30
TRIACANTHOS,RILEY PARK,1999-03-09
BETULUS,KITSILANO,1996-03-18
CERASIFERA,MARPOLE,1997-01-13
PLATANOIDES,KITSILANO,1999-02-12
FREEMANI   X,SUNSET,1999-03-11
ZUMI,SHAUGHNESSY,1998-04-16
ZUMI,MARPOLE,1999-02-15
ARIA,KILLARNEY,1995-12-05
PLATANOIDES,KILLARNEY,1995-12-04
CORDATA,FAIRVIEW,1997-03-24
TRIACANTHOS,KERRISDALE,1999-03-31
CALLERYANA,MOUNT PLEASANT,1995-07-31
SYLVATICA,MARPOLE,1997-02-26
RETICULATA,RENFREW-COLLINGWOOD,2005-01-18
CRUS-GALLI,RILEY PARK,1995-11-29
TRUNCATUM,MOUNT PLEASANT,1996-02-22
X YEDOENSIS,MARPOLE,1998-02-20
RUBRUM,KERRISDALE,1999-01-25
X YEDOENSIS,ARBUTUS-RIDGE,1996-03-18
SERRULATA,MOUNT PLEASANT,1999-04-15
PSEUDOACACIA,MOUNT PLEASANT,1996-01-26
SERRULATA,WEST END,1996-12-17
BETULUS,SUNSET,2012-12-10
RUBRUM,DOWNTOWN,1995-08-25
RUBRUM,DOWNTOWN,1995-08-25
ACERIFOLIA   X,SOUTH CAMBIE,1998-03-05
RUBRUM,DUNBAR-SOUTHLANDS,1996-03-21
TRUNCATUM,DUNBAR-SOUTHLANDS,1996-03-22
RUBRUM,DUNBAR-SOUTHLANDS,1996-03-22
TRUNCATUM,DUNBAR-SOUTHLANDS,1996-03-22
BETULUS,RILEY PARK,2005-11-16
BETULUS,RILEY PARK,2005-11-16
BETULUS,RILEY PARK,2005-11-16
BETULUS,RILEY PARK,2005-11-16
BETULUS,RILEY PARK,2005-11-16
FREEMANI   X,RILEY PARK,2005-11-18
FREEMANI   X,ARBUTUS-RIDGE,2005-11-24
CALLERYANA,ARBUTUS-RIDGE,2005-11-29
RUBRUM,DOWNTOWN,2005-11-23
RUBRUM,DOWNTOWN,2005-11-23
FREEMANI   X,KILLARNEY,2006-01-03
FREEMANI   X,KILLARNEY,2006-01-03
NIGRA,KILLARNEY,2007-01-09
CALLERYANA,RENFREW-COLLINGWOOD,2007-11-21
AMERICANA,MARPOLE,2005-11-29
AMERICANA,MARPOLE,2005-11-29
AMERICANA,MARPOLE,2005-12-01
AMERICANA,MARPOLE,2005-12-01
RUBRUM,SHAUGHNESSY,2005-12-02
RUBRUM,SHAUGHNESSY,2005-12-01
RUBRUM,SHAUGHNESSY,2005-12-01
FREEMANI   X,OAKRIDGE,2005-12-05
ORNUS,OAKRIDGE,2005-12-05
STYRACIFLUA,OAKRIDGE,2005-12-05
RUBRUM,SUNSET,2005-11-25
RUBRUM,SUNSET,2005-11-25
TRIACANTHOS,STRATHCONA,2007-04-16
BETULUS,MOUNT PLEASANT,2005-12-05
FREEMANI   X,SHAUGHNESSY,2005-12-01
TRUNCATUM,KERRISDALE,2005-12-06
AMERICANA,KILLARNEY,2005-12-02
STYRACIFLUA,KILLARNEY,2005-11-28
CERASIFERA,KILLARNEY,2005-12-01
CERASIFERA,KILLARNEY,2005-12-01
CERASIFERA,KILLARNEY,2005-12-01
CERASIFERA,KILLARNEY,2005-12-01
RUBRUM,KILLARNEY,2005-11-29
PLATANOIDES,VICTORIA-FRASERVIEW,2010-02-16
RUBRUM,MOUNT PLEASANT,2008-11-04
BETULUS,MARPOLE,2005-12-12
BETULUS,MARPOLE,2005-12-12
PLATANOIDES,WEST POINT GREY,2006-01-17
FREEMANI   X,MARPOLE,2008-02-14
KEWENSIS X,WEST POINT GREY,2007-03-30
CALLERYANA,SHAUGHNESSY,2005-12-08
CERASIFERA,WEST POINT GREY,2006-01-30
FREEMANI   X,SHAUGHNESSY,2005-12-12
MORDENSIS,KITSILANO,2007-03-12
FREEMANI   X,OAKRIDGE,2006-01-31
AMERICANA,DUNBAR-SOUTHLANDS,2005-12-07
AMERICANA,DUNBAR-SOUTHLANDS,2005-12-07
SERRATA,ARBUTUS-RIDGE,2006-01-03
FREEMANI   X,RILEY PARK,2005-12-14
BETULUS,RILEY PARK,2005-12-13
BETULUS,RILEY PARK,2005-12-13
BETULUS,RILEY PARK,2005-12-13
BETULUS,RILEY PARK,2005-12-14
PLATANOIDES,DUNBAR-SOUTHLANDS,2005-12-15
PLATANOIDES,DUNBAR-SOUTHLANDS,2005-12-15
PLATANOIDES,DUNBAR-SOUTHLANDS,2005-12-15
PLATANOIDES,DUNBAR-SOUTHLANDS,2005-12-15
SYLVATICA,DUNBAR-SOUTHLANDS,2005-12-14
CARNEA   X,DUNBAR-SOUTHLANDS,2005-12-09
FREEMANI   X,KILLARNEY,2005-12-12
SERRATA,KENSINGTON-CEDAR COTTAGE,2007-05-01
FREEMANI   X,ARBUTUS-RIDGE,2005-12-15
FREEMANI   X,SHAUGHNESSY,2005-12-09
FREEMANI   X,ARBUTUS-RIDGE,2005-12-15
CERASIFERA,SHAUGHNESSY,2005-12-13
CERASIFERA,SHAUGHNESSY,2005-12-13
AMERICANA,ARBUTUS-RIDGE,2005-12-08
RUBRUM,OAKRIDGE,2005-12-06
PLATANOIDES,SUNSET,2005-12-16
BETULUS,MOUNT PLEASANT,2005-12-06
BETULUS,MOUNT PLEASANT,2005-12-06
AUCUPARIA,SUNSET,2005-12-22
RUBRUM,KENSINGTON-CEDAR COTTAGE,2005-12-19
RUBRUM,KENSINGTON-CEDAR COTTAGE,2005-12-19
PSEUDOACACIA,DUNBAR-SOUTHLANDS,2005-12-04
RUBRUM,KENSINGTON-CEDAR COTTAGE,2005-12-15
RUBRUM,KENSINGTON-CEDAR COTTAGE,2005-12-15
RUBRUM,KENSINGTON-CEDAR COTTAGE,2005-12-16
RUBRUM,KENSINGTON-CEDAR COTTAGE,2005-12-16
SARGENTII,DOWNTOWN,2008-03-17
FREEMANI   X,KILLARNEY,2005-12-15
FREEMANI   X,KILLARNEY,2005-12-14
AMERICANA,SHAUGHNESSY,2005-12-08
FREEMANI   X,KILLARNEY,2005-12-14
FREEMANI   X,KILLARNEY,2005-12-15
CALLERYANA,SUNSET,2005-12-06
ORNUS,SUNSET,2005-12-07
FREEMANI   X,KILLARNEY,2005-12-12
FREEMANI   X,KILLARNEY,2005-12-12
CALLERYANA,DUNBAR-SOUTHLANDS,2005-11-07
X YEDOENSIS,DUNBAR-SOUTHLANDS,2005-12-09
SYLVATICA,ARBUTUS-RIDGE,2005-11-30
SYLVATICA,ARBUTUS-RIDGE,2005-11-30
SYLVATICA,ARBUTUS-RIDGE,2005-11-30
FREEMANI   X,SHAUGHNESSY,2005-12-01
CAMPESTRE,SHAUGHNESSY,2005-12-02
PLATANOIDES,SHAUGHNESSY,2005-12-06
CALLERYANA,SHAUGHNESSY,2005-12-08
SERRATA,SHAUGHNESSY,2005-12-01
CAMPESTRE,MOUNT PLEASANT,2005-12-14
CAMPESTRE,MOUNT PLEASANT,2005-12-14
FREEMANI   X,RILEY PARK,2005-12-12
FREEMANI   X,RILEY PARK,2005-12-12
BETULUS,RILEY PARK,2005-12-12
FREEMANI   X,RILEY PARK,2005-12-12
BETULUS,SUNSET,2005-12-21
BETULUS,SUNSET,2005-12-20
BETULUS,SUNSET,2005-12-21
BETULUS,SUNSET,2005-12-21
BETULUS,SUNSET,2005-12-21
BETULUS,SUNSET,2005-12-21
BETULUS,MARPOLE,2006-01-05
AMERICANA,ARBUTUS-RIDGE,2005-11-30
STYRACIFLUA,SUNSET,2005-12-06
FREEMANI   X,SUNSET,2006-01-09
FREEMANI   X,SUNSET,2006-01-10
FREEMANI   X,SUNSET,2006-01-05
FREEMANI   X,SUNSET,2006-01-05
ORNUS,SUNSET,2006-01-04
ORNUS,SUNSET,2006-01-04
FREEMANI   X,SUNSET,2006-01-06
ORNUS,MARPOLE,2006-01-04
ORNUS,MARPOLE,2005-12-06
FREEMANI   X,MARPOLE,2006-01-04
BETULUS,MARPOLE,2006-01-03
RUBRUM,MARPOLE,2006-01-05
FREEMANI   X,KERRISDALE,2006-01-06
STYRACIFLUA,SHAUGHNESSY,2006-03-03
XX,SOUTH CAMBIE,2006-02-23
AMERICANA,SUNSET,2006-01-10
SERRULATA,HASTINGS-SUNRISE,2006-01-10
STYRACIFLUA,SUNSET,2006-01-10
STYRACIFLUA,SUNSET,2006-01-10
CALLERYANA,SUNSET,2006-01-10
CALLERYANA,SUNSET,2006-01-11
TRUNCATUM,SUNSET,2006-01-10
FREEMANI   X,MARPOLE,2006-01-06
FREEMANI   X,MARPOLE,2006-01-06
FREEMANI   X,MARPOLE,2006-01-09
ORNUS,MARPOLE,2006-01-05
CAMPESTRE,RENFREW-COLLINGWOOD,2005-12-05
CAMPESTRE,RENFREW-COLLINGWOOD,2005-12-05
XX,DUNBAR-SOUTHLANDS,2006-01-05
AMERICANA,DUNBAR-SOUTHLANDS,2006-01-04
PSEUDOACACIA,DUNBAR-SOUTHLANDS,2006-01-05
SERRATA,ARBUTUS-RIDGE,2006-01-04
PLATANOIDES,KITSILANO,2006-01-09
SERRULATA,KENSINGTON-CEDAR COTTAGE,2007-01-18
SERRATA,ARBUTUS-RIDGE,2006-01-04
FREEMANI   X,WEST END,2006-01-11
FREEMANI   X,WEST END,2006-01-11
X YEDOENSIS,WEST END,2006-01-12
STYRACIFLUA,WEST END,2006-01-13
CERASIFERA,WEST END,2006-01-13
SERRATA,ARBUTUS-RIDGE,2006-01-12
SERRATA,ARBUTUS-RIDGE,2006-01-16
SERRATA,ARBUTUS-RIDGE,2006-01-16
AMERICANA,WEST END,2006-01-12
RUBRUM,HASTINGS-SUNRISE,2006-01-13
RUBRUM,HASTINGS-SUNRISE,2006-01-13
RUBRUM,HASTINGS-SUNRISE,2006-01-13
RUBRUM,HASTINGS-SUNRISE,2006-01-13
AMERICANA,MARPOLE,2006-01-12
FREEMANI   X,MARPOLE,2006-01-17
FREEMANI   X,MARPOLE,2006-01-13
FREEMANI   X,MARPOLE,2006-01-16
SERRULATA,KENSINGTON-CEDAR COTTAGE,2007-01-16
SERRULATA,SUNSET,2006-01-24
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,2007-05-05
FREEMANI   X,WEST POINT GREY,2006-01-12
STYRACIFLUA,WEST POINT GREY,2006-01-11
PLATANOIDES,WEST POINT GREY,2006-01-12
FREEMANI   X,MOUNT PLEASANT,2006-01-18
FREEMANI   X,MOUNT PLEASANT,2006-01-18
FREEMANI   X,MARPOLE,2006-01-17
CALLERYANA,WEST POINT GREY,2006-01-17
ERUBESCENS,WEST END,2006-01-13
CALLERYANA,HASTINGS-SUNRISE,2006-01-18
BETULUS,HASTINGS-SUNRISE,2006-01-17
BETULUS,HASTINGS-SUNRISE,2006-01-18
X YEDOENSIS,HASTINGS-SUNRISE,2006-01-10
MORDENSIS,OAKRIDGE,2006-01-19
MORDENSIS,OAKRIDGE,2006-01-19
MORDENSIS,OAKRIDGE,2006-01-18
MORDENSIS,OAKRIDGE,2006-01-18
MORDENSIS,OAKRIDGE,2006-01-24
EXCELSIOR,OAKRIDGE,2006-01-23
AMERICANA,SUNSET,2006-01-20
SYLVATICA,SUNSET,2006-01-18
FREEMANI   X,WEST POINT GREY,2006-01-18
FREEMANI   X,WEST POINT GREY,2006-01-18
CALLERYANA,HASTINGS-SUNRISE,2006-01-19
PLATANOIDES,HASTINGS-SUNRISE,2006-01-19
ZUMI,KENSINGTON-CEDAR COTTAGE,2007-04-12
RETICULATA,KENSINGTON-CEDAR COTTAGE,2006-03-07
BETULUS,KENSINGTON-CEDAR COTTAGE,2007-01-22
BETULUS,KENSINGTON-CEDAR COTTAGE,2006-03-07
STYRACIFLUA,KITSILANO,2006-01-24
CALLERYANA,KERRISDALE,2006-01-25
STYRACIFLUA,SUNSET,2006-01-26
STYRACIFLUA,SUNSET,2006-01-25
STYRACIFLUA,SUNSET,2006-01-25
ORNUS,SUNSET,2006-01-23
TRUNCATUM,RILEY PARK,2006-11-18
FREEMANI   X,GRANDVIEW-WOODLAND,2006-02-25
XX,KERRISDALE,2006-01-25
XX,KERRISDALE,2006-01-25
FREEMANI   X,HASTINGS-SUNRISE,2006-01-26
PLATANOIDES,KERRISDALE,2006-11-23
FREEMANI   X,KERRISDALE,2006-11-23
X YEDOENSIS,RENFREW-COLLINGWOOD,2007-02-01
X YEDOENSIS,RENFREW-COLLINGWOOD,2007-02-01
CALLERYANA,MOUNT PLEASANT,2006-12-14
ORNUS,HASTINGS-SUNRISE,2008-02-14
TRUNCATUM,SHAUGHNESSY,2014-01-06
SALICINA,HASTINGS-SUNRISE,2008-10-30
KEWENSIS X,KILLARNEY,2007-02-12
X YEDOENSIS,KILLARNEY,2007-02-14
CERASIFERA,HASTINGS-SUNRISE,2007-01-25
CERASIFERA,HASTINGS-SUNRISE,2007-01-26
RUBRUM,VICTORIA-FRASERVIEW,2008-10-28
CALLERYANA,SUNSET,2007-01-17
TRIACANTHOS,SUNSET,2006-11-20
TRIACANTHOS,SUNSET,2006-11-20
TRIACANTHOS,SUNSET,2006-11-20
TRIACANTHOS,SUNSET,2006-11-21
BETULUS,HASTINGS-SUNRISE,2007-01-22
ZUMI,HASTINGS-SUNRISE,2007-01-22
BETULUS,GRANDVIEW-WOODLAND,2007-01-22
BETULUS,HASTINGS-SUNRISE,2007-01-24
FREEMANI   X,HASTINGS-SUNRISE,2007-01-24
CALLERYANA,SUNSET,2007-02-12
CALLERYANA,SUNSET,2007-02-12
PERSICA,RILEY PARK,2007-02-15
CALLERYANA,SUNSET,2007-02-15
TRIACANTHOS,HASTINGS-SUNRISE,2007-03-08
PLATANOIDES,HASTINGS-SUNRISE,2009-01-29
ZUMI,HASTINGS-SUNRISE,2008-02-06
TRUNCATUM,HASTINGS-SUNRISE,2007-03-23
SYLVATICA,HASTINGS-SUNRISE,2007-11-28
CAMPESTRE,VICTORIA-FRASERVIEW,2009-03-24
CALLERYANA,VICTORIA-FRASERVIEW,2009-03-24
PLATANOIDES,VICTORIA-FRASERVIEW,2010-02-16
AMERICANA,KERRISDALE,2007-02-26
AMERICANA,KERRISDALE,2007-02-26
SERRULATA,STRATHCONA,2007-02-27
SERRULATA,STRATHCONA,2007-02-27
OXYCARPA,RENFREW-COLLINGWOOD,2008-04-01
CALLERYANA,RENFREW-COLLINGWOOD,2008-04-01
TRIACANTHOS,OAKRIDGE,2007-02-21
PLATANOIDES,RENFREW-COLLINGWOOD,2007-02-20
PLATANOIDES,RENFREW-COLLINGWOOD,2007-02-20
PLATANOIDES,RENFREW-COLLINGWOOD,2007-02-19
PLATANOIDES,RENFREW-COLLINGWOOD,2007-02-19
TRIACANTHOS,OAKRIDGE,2007-02-19
ARIA,VICTORIA-FRASERVIEW,2008-10-22
X YEDOENSIS,RENFREW-COLLINGWOOD,2007-02-28
TRIACANTHOS,OAKRIDGE,2007-02-27
TRIACANTHOS,OAKRIDGE,2007-02-27
RUBRUM,SUNSET,2007-02-28
ORNUS,KENSINGTON-CEDAR COTTAGE,2007-01-25
MORDENSIS,RENFREW-COLLINGWOOD,2007-02-21
KEWENSIS X,RENFREW-COLLINGWOOD,2007-02-22
KEWENSIS X,RENFREW-COLLINGWOOD,2007-02-23
TRIACANTHOS,RENFREW-COLLINGWOOD,2007-02-26
BETULUS,RENFREW-COLLINGWOOD,2007-02-15
XX,RILEY PARK,2007-03-01
CALLERYANA,KITSILANO,2007-02-22
CALLERYANA,KITSILANO,2007-02-22
CALLERYANA,KITSILANO,2007-02-23
ARIA,GRANDVIEW-WOODLAND,2006-04-13
SALICINA,VICTORIA-FRASERVIEW,2008-10-27
SALICINA,VICTORIA-FRASERVIEW,2008-10-27
ARIA,VICTORIA-FRASERVIEW,2008-10-22
ORNUS,VICTORIA-FRASERVIEW,2009-03-24
FREEMANI   X,OAKRIDGE,2007-02-28
FREEMANI   X,OAKRIDGE,2007-02-28
SERRULATA,WEST POINT GREY,2006-11-21
SERRULATA,WEST POINT GREY,2006-11-21
SERRULATA,WEST POINT GREY,2006-11-21
SERRULATA,WEST POINT GREY,2006-11-21
PERSICA,KITSILANO,2006-11-21
ARIA,VICTORIA-FRASERVIEW,2008-10-22
CALLERYANA,KILLARNEY,2007-01-26
CALLERYANA,KILLARNEY,2007-01-26
CALLERYANA,KILLARNEY,2007-01-26
CALLERYANA,SUNSET,2007-03-02
TRIACANTHOS,SUNSET,2007-03-06
CALLERYANA,SUNSET,2007-03-02
CALLERYANA,SUNSET,2007-03-02
FREEMANI   X,RILEY PARK,2007-03-06
CALLERYANA,SUNSET,2007-03-02
CALLERYANA,SUNSET,2007-03-02
TRIACANTHOS,SUNSET,2007-03-02
TRIACANTHOS,SUNSET,2007-03-05
PERSICA,KITSILANO,2006-11-21
BETULUS,KITSILANO,2006-11-22
STYRACIFLUA,KITSILANO,2007-03-06
PLATANOIDES,KITSILANO,2007-03-06
ZUMI,KERRISDALE,2007-03-07
FREEMANI   X,OAKRIDGE,2007-03-03
NIGRA,KERRISDALE,2007-03-01
ZUMI,KERRISDALE,2007-03-03
JAPONICA,RENFREW-COLLINGWOOD,2007-03-06
JAPONICA,RENFREW-COLLINGWOOD,2007-03-05
XX,FAIRVIEW,2006-11-22
XX,FAIRVIEW,2006-11-22
BETULUS,KITSILANO,2006-11-22
BETULUS,KITSILANO,2006-11-22
BETULUS,KITSILANO,2006-11-22
XX,DOWNTOWN,2008-12-01
PLATANOIDES,VICTORIA-FRASERVIEW,2009-01-16
X YEDOENSIS,HASTINGS-SUNRISE,2008-02-13
RUBRUM,HASTINGS-SUNRISE,2008-02-08
XX,HASTINGS-SUNRISE,2008-02-08
CALLERYANA,SUNSET,2007-03-07
TRIACANTHOS,SUNSET,2007-03-06
ZUMI,HASTINGS-SUNRISE,2007-03-21
XX,KITSILANO,2007-03-13
XX,KITSILANO,2007-03-14
PERSICA,KERRISDALE,2007-03-09
PERSICA,KERRISDALE,2007-03-09
PERSICA,KERRISDALE,2007-03-09
ZUMI,VICTORIA-FRASERVIEW,2009-01-16
CERASIFERA,VICTORIA-FRASERVIEW,2008-01-24
SERRATA,DUNBAR-SOUTHLANDS,2007-03-15
PLATANOIDES,DUNBAR-SOUTHLANDS,2007-03-14
CERASIFERA,DUNBAR-SOUTHLANDS,2007-03-14
MORDENSIS,GRANDVIEW-WOODLAND,2007-03-15
MORDENSIS,GRANDVIEW-WOODLAND,2007-03-15
MORDENSIS,GRANDVIEW-WOODLAND,2007-03-15
PERSICA,RILEY PARK,2007-03-16
PERSICA,RILEY PARK,2007-03-16
PERSICA,RILEY PARK,2007-03-16
PERSICA,RILEY PARK,2007-03-16
MORDENSIS,RENFREW-COLLINGWOOD,2007-03-15
BETULUS,RENFREW-COLLINGWOOD,2007-03-12
TRIACANTHOS,HASTINGS-SUNRISE,2007-03-09
CERASIFERA,HASTINGS-SUNRISE,2007-03-09
CERASIFERA,HASTINGS-SUNRISE,2007-03-09
CERASIFERA,HASTINGS-SUNRISE,2007-03-09
